,eventTimeStart,eventTimeEnd,latStart,lonStart,latEnd,lonEnd
604,2017-05-24 13:35:17,2017-05-24 13:35:17,47.409291,8.546942,47.423743,8.555213
797,2017-05-24 13:35:32,2017-05-24 13:35:34,47.409291,8.546942,47.423743,8.555213
1076,2017-05-24 13:35:36,2017-05-24 13:35:37,47.409291,8.546942,47.423743,8.555213
1142,2017-05-24 13:35:45,2017-05-24 13:35:46,47.409291,8.546942,47.423743,8.555213
563,2017-05-24 13:35:49,2017-05-24 13:35:52,47.409291,8.546942,47.423743,8.555213
827,2017-05-24 13:35:58,2017-05-24 13:35:58,47.409291,8.546942,47.423743,8.555213
1357,2017-05-24 13:36:07,2017-05-24 13:36:11,47.409291,8.546942,47.423743,8.555213
705,2017-05-24 13:36:12,2017-05-24 13:36:15,47.409291,8.546942,47.423743,8.555213
1507,2017-05-24 13:36:20,2017-05-24 13:36:23,47.409291,8.546942,47.423743,8.555213
1117,2017-05-24 13:36:33,2017-05-24 13:36:41,47.409291,8.546942,47.423743,8.555213
361,2017-05-24 13:36:49,2017-05-24 13:36:49,47.409291,8.546942,47.423743,8.555213
1189,2017-05-24 13:36:56,2017-05-24 13:36:59,47.409291,8.546942,47.423743,8.555213
203,2017-05-24 13:36:59,2017-05-24 13:37:01,47.409291,8.546942,47.423743,8.555213
686,2017-05-24 13:37:12,2017-05-24 13:37:14,47.409291,8.546942,47.423743,8.555213
1319,2017-05-24 13:37:15,2017-05-24 13:37:23,47.409291,8.546942,47.423743,8.555213
721,2017-05-24 13:37:27,2017-05-24 13:37:36,47.409291,8.546942,47.423743,8.555213
885,2017-05-24 13:37:39,2017-05-24 13:37:40,47.409291,8.546942,47.423743,8.555213
1129,2017-05-24 13:37:45,2017-05-24 13:37:48,47.409291,8.546942,47.423743,8.555213
1150,2017-05-24 13:37:53,2017-05-24 13:38:02,47.409291,8.546942,47.423743,8.555213
639,2017-05-24 13:38:08,2017-05-24 13:38:08,47.409291,8.546942,47.423743,8.555213
1242,2017-05-24 13:38:17,2017-05-24 13:38:18,47.409291,8.546942,47.423743,8.555213
1202,2017-05-24 13:38:21,2017-05-24 13:38:24,47.409291,8.546942,47.423743,8.555213
874,2017-05-24 13:38:28,2017-05-24 13:38:29,47.409291,8.546942,47.423743,8.555213
693,2017-05-24 13:38:30,2017-05-24 13:38:32,47.409291,8.546942,47.423743,8.555213
1320,2017-05-24 13:38:37,2017-05-24 13:38:37,47.409291,8.546942,47.423743,8.555213
1143,2017-05-24 13:38:41,2017-05-24 13:38:42,47.409291,8.546942,47.423743,8.555213
58,2017-05-24 13:38:44,2017-05-24 13:38:48,47.409291,8.546942,47.423743,8.555213
29,2017-05-24 13:38:59,2017-05-24 13:38:59,47.409291,8.546942,47.423743,8.555213
369,2017-05-24 13:39:06,2017-05-24 13:39:07,47.409291,8.546942,47.423743,8.555213
776,2017-05-24 13:39:13,2017-05-24 13:39:13,47.409291,8.546942,47.423743,8.555213
1030,2017-05-24 13:39:16,2017-05-24 13:39:20,47.409291,8.546942,47.423743,8.555213
350,2017-05-24 13:39:20,2017-05-24 13:39:21,47.409291,8.546942,47.423743,8.555213
140,2017-05-24 13:39:25,2017-05-24 13:39:25,47.409291,8.546942,47.423743,8.555213
1056,2017-05-24 13:39:29,2017-05-24 13:39:32,47.409291,8.546942,47.423743,8.555213
1107,2017-05-24 13:39:44,2017-05-24 13:39:45,47.409291,8.546942,47.423743,8.555213
182,2017-05-24 13:39:47,2017-05-24 13:39:49,47.409291,8.546942,47.423743,8.555213
19,2017-05-24 13:39:53,2017-05-24 13:39:54,47.409291,8.546942,47.423743,8.555213
1085,2017-05-24 13:40:03,2017-05-24 13:40:03,47.409291,8.546942,47.423743,8.555213
489,2017-05-24 13:40:13,2017-05-24 13:40:13,47.409291,8.546942,47.423743,8.555213
986,2017-05-24 13:40:19,2017-05-24 13:40:23,47.409291,8.546942,47.423743,8.555213
616,2017-05-24 13:40:33,2017-05-24 13:40:34,47.409291,8.546942,47.423743,8.555213
1470,2017-05-24 13:40:40,2017-05-24 13:40:42,47.409291,8.546942,47.423743,8.555213
717,2017-05-24 13:40:42,2017-05-24 13:40:44,47.409291,8.546942,47.423743,8.555213
1203,2017-05-24 13:40:44,2017-05-24 13:40:44,47.409291,8.546942,47.423743,8.555213
804,2017-05-24 13:40:46,2017-05-24 13:40:47,47.409291,8.546942,47.423743,8.555213
631,2017-05-24 13:40:54,2017-05-24 13:40:54,47.409291,8.546942,47.423743,8.555213
1299,2017-05-24 13:40:55,2017-05-24 13:40:57,47.409291,8.546942,47.423743,8.555213
236,2017-05-24 13:40:58,2017-05-24 13:40:59,47.409291,8.546942,47.423743,8.555213
398,2017-05-24 13:41:02,2017-05-24 13:41:02,47.409291,8.546942,47.423743,8.555213
1367,2017-05-24 13:41:03,2017-05-24 13:41:04,47.409291,8.546942,47.423743,8.555213
20,2017-05-24 13:41:08,2017-05-24 13:41:09,47.409291,8.546942,47.423743,8.555213
1341,2017-05-24 13:41:13,2017-05-24 13:41:13,47.409291,8.546942,47.423743,8.555213
204,2017-05-24 13:41:15,2017-05-24 13:41:15,47.409291,8.546942,47.423743,8.555213
757,2017-05-24 13:41:28,2017-05-24 13:41:32,47.409291,8.546942,47.423743,8.555213
515,2017-05-24 13:41:37,2017-05-24 13:41:37,47.409291,8.546942,47.423743,8.555213
418,2017-05-24 13:41:47,2017-05-24 13:41:51,47.409291,8.546942,47.423743,8.555213
15,2017-05-24 13:41:55,2017-05-24 13:41:55,47.409291,8.546942,47.423743,8.555213
914,2017-05-24 13:41:57,2017-05-24 13:41:57,47.409291,8.546942,47.423743,8.555213
1086,2017-05-24 13:42:00,2017-05-24 13:42:01,47.409291,8.546942,47.423743,8.555213
205,2017-05-24 13:42:07,2017-05-24 13:42:08,47.409291,8.546942,47.423743,8.555213
936,2017-05-24 13:42:10,2017-05-24 13:42:11,47.409291,8.546942,47.423743,8.555213
663,2017-05-24 13:42:22,2017-05-24 13:42:22,47.409291,8.546942,47.423743,8.555213
237,2017-05-24 13:42:26,2017-05-24 13:42:26,47.409291,8.546942,47.423743,8.555213
1022,2017-05-24 13:42:29,2017-05-24 13:42:33,47.409291,8.546942,47.423743,8.555213
1306,2017-05-24 13:42:43,2017-05-24 13:42:47,47.409291,8.546942,47.423743,8.555213
828,2017-05-24 13:42:53,2017-05-24 13:42:54,47.409291,8.546942,47.423743,8.555213
38,2017-05-24 13:42:59,2017-05-24 13:42:59,47.409291,8.546942,47.423743,8.555213
432,2017-05-24 13:43:07,2017-05-24 13:43:07,47.409291,8.546942,47.423743,8.555213
829,2017-05-24 13:43:10,2017-05-24 13:43:12,47.409291,8.546942,47.423743,8.555213
1160,2017-05-24 13:43:14,2017-05-24 13:43:19,47.409291,8.546942,47.423743,8.555213
640,2017-05-24 13:43:20,2017-05-24 13:43:21,47.409291,8.546942,47.423743,8.555213
694,2017-05-24 13:43:21,2017-05-24 13:43:23,47.409291,8.546942,47.423743,8.555213
819,2017-05-24 13:43:24,2017-05-24 13:43:27,47.409291,8.546942,47.423743,8.555213
545,2017-05-24 13:43:34,2017-05-24 13:43:35,47.409291,8.546942,47.423743,8.555213
533,2017-05-24 13:43:38,2017-05-24 13:43:42,47.409291,8.546942,47.423743,8.555213
578,2017-05-24 13:43:55,2017-05-24 13:43:55,47.409291,8.546942,47.423743,8.555213
809,2017-05-24 13:43:59,2017-05-24 13:44:04,47.409291,8.546942,47.423743,8.555213
579,2017-05-24 13:44:04,2017-05-24 13:44:12,47.409291,8.546942,47.423743,8.555213
1176,2017-05-24 13:44:14,2017-05-24 13:44:19,47.409291,8.546942,47.423743,8.555213
284,2017-05-24 13:44:20,2017-05-24 13:44:21,47.409291,8.546942,47.423743,8.555213
687,2017-05-24 13:44:26,2017-05-24 13:44:30,47.409291,8.546942,47.423743,8.555213
1363,2017-05-24 13:44:38,2017-05-24 13:44:38,47.409291,8.546942,47.423743,8.555213
59,2017-05-24 13:44:42,2017-05-24 13:44:42,47.409291,8.546942,47.423743,8.555213
664,2017-05-24 13:44:46,2017-05-24 13:44:47,47.409291,8.546942,47.423743,8.555213
1471,2017-05-24 13:44:53,2017-05-24 13:45:00,47.409291,8.546942,47.423743,8.555213
1426,2017-05-24 13:45:03,2017-05-24 13:45:08,47.409291,8.546942,47.423743,8.555213
1331,2017-05-24 13:45:10,2017-05-24 13:45:12,47.409291,8.546942,47.423743,8.555213
1500,2017-05-24 13:45:15,2017-05-24 13:45:15,47.409291,8.546942,47.423743,8.555213
838,2017-05-24 13:45:25,2017-05-24 13:45:26,47.409291,8.546942,47.423743,8.555213
949,2017-05-24 13:45:39,2017-05-24 13:45:40,47.409291,8.546942,47.423743,8.555213
228,2017-05-24 13:45:44,2017-05-24 13:45:44,47.409291,8.546942,47.423743,8.555213
632,2017-05-24 13:45:48,2017-05-24 13:45:50,47.409291,8.546942,47.423743,8.555213
1391,2017-05-24 13:45:50,2017-05-24 13:45:59,47.409291,8.546942,47.423743,8.555213
242,2017-05-24 13:46:01,2017-05-24 13:46:02,47.409291,8.546942,47.423743,8.555213
1400,2017-05-24 13:46:03,2017-05-24 13:46:03,47.409291,8.546942,47.423743,8.555213
221,2017-05-24 13:46:06,2017-05-24 13:46:06,47.409291,8.546942,47.423743,8.555213
340,2017-05-24 13:46:17,2017-05-24 13:46:20,47.409291,8.546942,47.423743,8.555213
157,2017-05-24 13:46:35,2017-05-24 13:46:36,47.409291,8.546942,47.423743,8.555213
252,2017-05-24 13:46:39,2017-05-24 13:46:41,47.409291,8.546942,47.423743,8.555213
937,2017-05-24 15:03:24,2017-05-24 15:03:26,47.409291,8.546942,47.423743,8.555213
1023,2017-05-24 15:03:32,2017-05-24 15:03:32,47.409291,8.546942,47.423743,8.555213
875,2017-05-24 15:03:41,2017-05-24 15:03:43,47.409291,8.546942,47.423743,8.555213
1392,2017-05-24 15:03:48,2017-05-24 15:03:49,47.409291,8.546942,47.423743,8.555213
741,2017-05-24 15:03:52,2017-05-24 15:03:52,47.409291,8.546942,47.423743,8.555213
1268,2017-05-24 15:04:01,2017-05-24 15:04:05,47.409291,8.546942,47.423743,8.555213
383,2017-05-24 15:04:16,2017-05-24 15:04:18,47.409291,8.546942,47.423743,8.555213
742,2017-05-24 15:04:19,2017-05-24 15:04:20,47.409291,8.546942,47.423743,8.555213
665,2017-05-24 15:04:35,2017-05-24 15:04:36,47.409291,8.546942,47.423743,8.555213
243,2017-05-24 15:04:38,2017-05-24 15:04:40,47.409291,8.546942,47.423743,8.555213
534,2017-05-24 15:04:43,2017-05-24 15:04:43,47.409291,8.546942,47.423743,8.555213
727,2017-05-24 15:04:49,2017-05-24 15:04:50,47.409291,8.546942,47.423743,8.555213
1463,2017-05-24 15:04:56,2017-05-24 15:04:58,47.409291,8.546942,47.423743,8.555213
624,2017-05-24 15:05:03,2017-05-24 15:05:03,47.409291,8.546942,47.423743,8.555213
39,2017-05-24 15:05:08,2017-05-24 15:05:09,47.409291,8.546942,47.423743,8.555213
1427,2017-05-24 15:05:10,2017-05-24 15:05:14,47.409291,8.546942,47.423743,8.555213
830,2017-05-24 15:05:18,2017-05-24 15:05:18,47.409291,8.546942,47.423743,8.555213
504,2017-05-24 15:05:28,2017-05-24 15:05:35,47.409291,8.546942,47.423743,8.555213
158,2017-05-24 15:05:39,2017-05-24 15:05:40,47.409291,8.546942,47.423743,8.555213
490,2017-05-24 15:05:43,2017-05-24 15:05:44,47.409291,8.546942,47.423743,8.555213
680,2017-05-24 15:05:53,2017-05-24 15:05:53,47.409291,8.546942,47.423743,8.555213
866,2017-05-24 15:05:56,2017-05-24 15:05:57,47.409291,8.546942,47.423743,8.555213
659,2017-05-24 15:06:02,2017-05-24 15:06:04,47.409291,8.546942,47.423743,8.555213
1401,2017-05-24 15:06:05,2017-05-24 15:06:08,47.409291,8.546942,47.423743,8.555213
494,2017-05-24 15:06:15,2017-05-24 15:06:16,47.409291,8.546942,47.423743,8.555213
857,2017-05-24 15:06:33,2017-05-24 15:06:34,47.409291,8.546942,47.423743,8.555213
1508,2017-05-24 15:06:37,2017-05-24 15:06:39,47.409291,8.546942,47.423743,8.555213
660,2017-05-24 15:06:41,2017-05-24 15:06:42,47.409291,8.546942,47.423743,8.555213
147,2017-05-24 15:06:42,2017-05-24 15:06:42,47.409291,8.546942,47.423743,8.555213
334,2017-05-24 15:06:45,2017-05-24 15:06:47,47.409291,8.546942,47.423743,8.555213
1300,2017-05-24 15:06:50,2017-05-24 15:06:53,47.409291,8.546942,47.423743,8.555213
1087,2017-05-24 15:06:58,2017-05-24 15:06:58,47.409291,8.546942,47.423743,8.555213
384,2017-05-24 15:07:01,2017-05-24 15:07:01,47.409291,8.546942,47.423743,8.555213
1464,2017-05-24 15:07:02,2017-05-24 15:07:04,47.409291,8.546942,47.423743,8.555213
915,2017-05-24 15:07:05,2017-05-24 15:07:06,47.409291,8.546942,47.423743,8.555213
927,2017-05-24 15:07:15,2017-05-24 15:07:16,47.409291,8.546942,47.423743,8.555213
267,2017-05-24 15:07:19,2017-05-24 15:07:24,47.409291,8.546942,47.423743,8.555213
564,2017-05-24 15:07:27,2017-05-24 15:07:28,47.409291,8.546942,47.423743,8.555213
1064,2017-05-24 15:07:38,2017-05-24 15:07:39,47.409291,8.546942,47.423743,8.555213
1342,2017-05-24 15:07:45,2017-05-24 15:07:46,47.409291,8.546942,47.423743,8.555213
16,2017-05-24 15:07:55,2017-05-24 15:07:56,47.409291,8.546942,47.423743,8.555213
90,2017-05-24 15:07:57,2017-05-24 15:07:59,47.409291,8.546942,47.423743,8.555213
164,2017-05-24 15:08:03,2017-05-24 15:08:03,47.409291,8.546942,47.423743,8.555213
211,2017-05-24 15:08:04,2017-05-24 15:08:09,47.409291,8.546942,47.423743,8.555213
1332,2017-05-24 15:08:13,2017-05-24 15:08:13,47.409291,8.546942,47.423743,8.555213
516,2017-05-24 15:08:17,2017-05-24 15:08:17,47.409291,8.546942,47.423743,8.555213
393,2017-05-24 15:08:18,2017-05-24 15:08:20,47.409291,8.546942,47.423743,8.555213
1102,2017-05-24 15:08:22,2017-05-24 15:08:24,47.409291,8.546942,47.423743,8.555213
141,2017-05-24 15:08:25,2017-05-24 15:08:27,47.409291,8.546942,47.423743,8.555213
733,2017-05-24 15:08:35,2017-05-24 15:08:35,47.409291,8.546942,47.423743,8.555213
1384,2017-05-24 15:08:40,2017-05-24 15:08:40,47.409291,8.546942,47.423743,8.555213
259,2017-05-24 15:08:42,2017-05-24 15:08:46,47.409291,8.546942,47.423743,8.555213
142,2017-05-24 15:08:46,2017-05-24 15:08:47,47.409291,8.546942,47.423743,8.555213
1358,2017-05-24 15:08:51,2017-05-24 15:08:55,47.409291,8.546942,47.423743,8.555213
1301,2017-05-24 15:08:59,2017-05-24 15:09:02,47.409291,8.546942,47.423743,8.555213
159,2017-05-24 15:09:09,2017-05-24 15:09:09,47.409291,8.546942,47.423743,8.555213
1368,2017-05-24 15:09:12,2017-05-24 15:09:13,47.409291,8.546942,47.423743,8.555213
1051,2017-05-24 15:09:14,2017-05-24 15:09:22,47.409291,8.546942,47.423743,8.555213
1243,2017-05-24 15:09:27,2017-05-24 15:09:29,47.409291,8.546942,47.423743,8.555213
1472,2017-05-24 15:09:31,2017-05-24 15:09:32,47.409291,8.546942,47.423743,8.555213
196,2017-05-24 15:09:35,2017-05-24 15:09:35,47.409291,8.546942,47.423743,8.555213
253,2017-05-24 15:09:37,2017-05-24 15:09:37,47.409291,8.546942,47.423743,8.555213
787,2017-05-24 15:09:48,2017-05-24 15:09:49,47.409291,8.546942,47.423743,8.555213
1321,2017-05-24 15:09:51,2017-05-24 15:09:52,47.409291,8.546942,47.423743,8.555213
1204,2017-05-24 15:09:58,2017-05-24 15:09:58,47.409291,8.546942,47.423743,8.555213
950,2017-05-24 15:10:14,2017-05-24 15:10:16,47.409291,8.546942,47.423743,8.555213
1177,2017-05-24 15:10:17,2017-05-24 15:10:18,47.409291,8.546942,47.423743,8.555213
260,2017-05-24 15:10:20,2017-05-24 15:10:20,47.409291,8.546942,47.423743,8.555213
695,2017-05-24 15:10:23,2017-05-24 15:10:24,47.409291,8.546942,47.423743,8.555213
1211,2017-05-24 15:10:27,2017-05-24 15:10:30,47.409291,8.546942,47.423743,8.555213
244,2017-05-24 15:10:37,2017-05-24 15:10:38,47.409291,8.546942,47.423743,8.555213
505,2017-05-24 15:10:47,2017-05-24 15:10:47,47.409291,8.546942,47.423743,8.555213
820,2017-05-24 15:10:51,2017-05-24 15:10:51,47.409291,8.546942,47.423743,8.555213
1167,2017-05-24 15:11:00,2017-05-24 15:11:00,47.409291,8.546942,47.423743,8.555213
758,2017-05-24 15:11:09,2017-05-24 15:11:10,47.409291,8.546942,47.423743,8.555213
916,2017-05-24 15:11:12,2017-05-24 15:11:15,47.409291,8.546942,47.423743,8.555213
571,2017-05-24 15:11:19,2017-05-24 15:11:20,47.409291,8.546942,47.423743,8.555213
886,2017-05-24 15:11:27,2017-05-24 15:11:30,47.409291,8.546942,47.423743,8.555213
385,2017-05-24 15:11:34,2017-05-24 15:11:35,47.409291,8.546942,47.423743,8.555213
1197,2017-05-24 15:11:35,2017-05-24 15:11:36,47.409291,8.546942,47.423743,8.555213
999,2017-05-24 15:11:37,2017-05-24 15:11:39,47.409291,8.546942,47.423743,8.555213
348,2017-05-24 15:11:42,2017-05-24 15:11:49,47.409291,8.546942,47.423743,8.555213
1088,2017-05-24 15:11:50,2017-05-24 15:11:51,47.409291,8.546942,47.423743,8.555213
610,2017-05-24 15:11:55,2017-05-24 15:11:55,47.409291,8.546942,47.423743,8.555213
1144,2017-05-24 15:12:00,2017-05-24 15:12:02,47.409291,8.546942,47.423743,8.555213
1417,2017-05-24 15:12:02,2017-05-24 15:12:04,47.409291,8.546942,47.423743,8.555213
376,2017-05-24 15:12:06,2017-05-24 15:12:11,47.409291,8.546942,47.423743,8.555213
517,2017-05-24 15:12:24,2017-05-24 15:12:24,47.409291,8.546942,47.423743,8.555213
245,2017-05-24 15:12:26,2017-05-24 15:12:26,47.409291,8.546942,47.423743,8.555213
598,2017-05-24 15:12:27,2017-05-24 15:12:30,47.409291,8.546942,47.423743,8.555213
851,2017-05-24 15:12:40,2017-05-24 15:12:41,47.409291,8.546942,47.423743,8.555213
386,2017-05-24 15:12:42,2017-05-24 15:12:45,47.409291,8.546942,47.423743,8.555213
839,2017-05-24 15:12:45,2017-05-24 15:12:47,47.409291,8.546942,47.423743,8.555213
518,2017-05-24 15:12:49,2017-05-24 15:12:49,47.409291,8.546942,47.423743,8.555213
1205,2017-05-24 15:12:50,2017-05-24 15:12:51,47.409291,8.546942,47.423743,8.555213
1302,2017-05-24 15:12:58,2017-05-24 15:13:00,47.409291,8.546942,47.423743,8.555213
268,2017-05-24 15:13:04,2017-05-24 15:13:05,47.409291,8.546942,47.423743,8.555213
821,2017-05-24 15:13:05,2017-05-24 15:13:06,47.409291,8.546942,47.423743,8.555213
989,2017-05-24 15:13:07,2017-05-24 15:13:16,47.409291,8.546942,47.423743,8.555213
1108,2017-05-24 15:13:16,2017-05-24 15:13:19,47.409291,8.546942,47.423743,8.555213
399,2017-05-24 15:13:21,2017-05-24 15:13:21,47.409291,8.546942,47.423743,8.555213
409,2017-05-24 15:13:24,2017-05-24 15:13:28,47.409291,8.546942,47.423743,8.555213
666,2017-05-24 15:13:31,2017-05-24 15:13:33,47.409291,8.546942,47.423743,8.555213
599,2017-05-24 15:13:42,2017-05-24 15:13:45,47.409291,8.546942,47.423743,8.555213
1077,2017-05-24 15:13:58,2017-05-24 15:13:59,47.409291,8.546942,47.423743,8.555213
743,2017-05-24 15:13:59,2017-05-24 15:14:00,47.409291,8.546942,47.423743,8.555213
468,2017-05-24 15:14:01,2017-05-24 15:14:04,47.409291,8.546942,47.423743,8.555213
1244,2017-05-24 15:14:04,2017-05-24 15:14:04,47.409291,8.546942,47.423743,8.555213
362,2017-05-24 15:14:08,2017-05-24 15:14:08,47.409291,8.546942,47.423743,8.555213
1327,2017-05-24 15:14:12,2017-05-24 15:14:12,47.409291,8.546942,47.423743,8.555213
1168,2017-05-24 15:14:15,2017-05-24 15:14:17,47.409291,8.546942,47.423743,8.555213
1169,2017-05-24 15:14:19,2017-05-24 15:14:20,47.409291,8.546942,47.423743,8.555213
1343,2017-05-24 15:14:20,2017-05-24 15:14:24,47.409291,8.546942,47.423743,8.555213
1012,2017-05-24 15:14:27,2017-05-24 15:14:28,47.409291,8.546942,47.423743,8.555213
1287,2017-05-24 15:14:37,2017-05-24 15:14:40,47.409291,8.546942,47.423743,8.555213
1130,2017-05-24 15:14:43,2017-05-24 15:14:44,47.409291,8.546942,47.423743,8.555213
831,2017-05-24 15:14:51,2017-05-24 15:14:53,47.409291,8.546942,47.423743,8.555213
1118,2017-05-24 15:15:00,2017-05-24 15:15:00,47.409291,8.546942,47.423743,8.555213
1057,2017-05-24 15:15:03,2017-05-24 15:15:03,47.409291,8.546942,47.423743,8.555213
777,2017-05-24 15:15:06,2017-05-24 15:15:07,47.409291,8.546942,47.423743,8.555213
1223,2017-05-24 15:15:08,2017-05-24 15:15:08,47.409291,8.546942,47.423743,8.555213
611,2017-05-24 15:15:11,2017-05-24 15:15:18,47.409291,8.546942,47.423743,8.555213
1109,2017-05-24 15:15:25,2017-05-24 15:15:25,47.409291,8.546942,47.423743,8.555213
456,2017-05-24 15:15:35,2017-05-24 15:15:36,47.409291,8.546942,47.423743,8.555213
734,2017-05-24 15:15:47,2017-05-24 15:15:48,47.409291,8.546942,47.423743,8.555213
625,2017-05-24 15:15:53,2017-05-24 15:15:56,47.409291,8.546942,47.423743,8.555213
1212,2017-05-24 15:15:58,2017-05-24 15:15:58,47.409291,8.546942,47.423743,8.555213
744,2017-05-24 15:15:59,2017-05-24 15:16:02,47.409291,8.546942,47.423743,8.555213
121,2017-05-24 15:16:08,2017-05-24 15:16:10,47.409291,8.546942,47.423743,8.555213
104,2017-05-24 15:16:14,2017-05-24 15:16:14,47.409291,8.546942,47.423743,8.555213
40,2017-05-24 15:16:15,2017-05-24 15:16:19,47.409291,8.546942,47.423743,8.555213
978,2017-05-24 15:16:23,2017-05-24 15:16:23,47.409291,8.546942,47.423743,8.555213
928,2017-05-24 15:16:30,2017-05-24 15:16:31,47.409291,8.546942,47.423743,8.555213
122,2017-05-24 15:16:46,2017-05-24 15:16:47,47.409291,8.546942,47.423743,8.555213
475,2017-05-24 15:16:53,2017-05-24 15:16:56,47.409291,8.546942,47.423743,8.555213
419,2017-05-24 15:16:57,2017-05-24 15:16:58,47.409291,8.546942,47.423743,8.555213
188,2017-05-24 15:17:08,2017-05-24 15:17:08,47.409291,8.546942,47.423743,8.555213
1393,2017-05-24 15:17:11,2017-05-24 15:17:11,47.409291,8.546942,47.423743,8.555213
1245,2017-05-24 15:17:12,2017-05-24 15:17:14,47.409291,8.546942,47.423743,8.555213
246,2017-05-24 15:17:17,2017-05-24 15:17:18,47.409291,8.546942,47.423743,8.555213
165,2017-05-24 15:17:20,2017-05-24 15:17:21,47.409291,8.546942,47.423743,8.555213
400,2017-05-24 15:17:22,2017-05-24 15:17:24,47.409291,8.546942,47.423743,8.555213
990,2017-05-24 15:17:27,2017-05-24 15:17:28,47.409291,8.546942,47.423743,8.555213
958,2017-05-24 15:17:29,2017-05-24 15:17:31,47.409291,8.546942,47.423743,8.555213
1530,2017-05-24 15:17:33,2017-05-24 15:17:33,47.409291,8.546942,47.423743,8.555213
292,2017-05-24 15:17:35,2017-05-24 15:17:37,47.409291,8.546942,47.423743,8.555213
1303,2017-05-24 15:17:41,2017-05-24 15:17:42,47.409291,8.546942,47.423743,8.555213
1262,2017-05-24 15:17:46,2017-05-24 15:17:46,47.409291,8.546942,47.423743,8.555213
753,2017-05-24 15:17:47,2017-05-24 15:17:47,47.409291,8.546942,47.423743,8.555213
269,2017-05-24 15:17:57,2017-05-24 15:17:59,47.409291,8.546942,47.423743,8.555213
1473,2017-05-24 15:18:07,2017-05-24 15:18:09,47.409291,8.546942,47.423743,8.555213
1031,2017-05-24 15:18:09,2017-05-24 15:18:10,47.409291,8.546942,47.423743,8.555213
1344,2017-05-24 15:18:21,2017-05-24 15:18:23,47.409291,8.546942,47.423743,8.555213
641,2017-05-24 15:18:30,2017-05-24 15:18:31,47.409291,8.546942,47.423743,8.555213
840,2017-05-24 15:18:35,2017-05-24 15:18:35,47.409291,8.546942,47.423743,8.555213
1078,2017-05-24 15:18:42,2017-05-24 15:18:42,47.409291,8.546942,47.423743,8.555213
469,2017-05-24 15:18:56,2017-05-24 15:18:56,47.409291,8.546942,47.423743,8.555213
377,2017-05-24 15:19:02,2017-05-24 15:19:03,47.409291,8.546942,47.423743,8.555213
1269,2017-05-24 15:19:04,2017-05-24 15:19:05,47.409291,8.546942,47.423743,8.555213
1110,2017-05-24 15:19:10,2017-05-24 15:19:12,47.409291,8.546942,47.423743,8.555213
991,2017-05-24 15:19:15,2017-05-24 15:19:18,47.409291,8.546942,47.423743,8.555213
951,2017-05-24 15:19:21,2017-05-24 15:19:23,47.409291,8.546942,47.423743,8.555213
1376,2017-05-24 15:19:25,2017-05-24 15:19:26,47.409291,8.546942,47.423743,8.555213
123,2017-05-24 15:19:29,2017-05-24 15:19:31,47.409291,8.546942,47.423743,8.555213
1119,2017-05-24 15:19:32,2017-05-24 15:19:37,47.409291,8.546942,47.423743,8.555213
1151,2017-05-24 15:19:37,2017-05-24 15:19:37,47.409291,8.546942,47.423743,8.555213
1131,2017-05-24 15:19:40,2017-05-24 15:19:41,47.409291,8.546942,47.423743,8.555213
394,2017-05-24 15:19:48,2017-05-24 15:19:48,47.409291,8.546942,47.423743,8.555213
1509,2017-05-24 15:19:49,2017-05-24 15:19:50,47.409291,8.546942,47.423743,8.555213
148,2017-05-24 15:19:54,2017-05-24 15:19:56,47.409291,8.546942,47.423743,8.555213
1170,2017-05-24 15:20:00,2017-05-24 15:20:01,47.409291,8.546942,47.423743,8.555213
992,2017-05-24 15:20:07,2017-05-24 15:20:07,47.409291,8.546942,47.423743,8.555213
858,2017-05-24 15:20:10,2017-05-24 15:20:11,47.409291,8.546942,47.423743,8.555213
1190,2017-05-24 15:20:12,2017-05-24 15:20:12,47.409291,8.546942,47.423743,8.555213
229,2017-05-24 15:20:16,2017-05-24 15:20:17,47.409291,8.546942,47.423743,8.555213
1359,2017-05-24 15:20:18,2017-05-24 15:20:21,47.409291,8.546942,47.423743,8.555213
1270,2017-05-24 15:20:26,2017-05-24 15:20:27,47.409291,8.546942,47.423743,8.555213
1442,2017-05-24 15:20:35,2017-05-24 15:20:37,47.409291,8.546942,47.423743,8.555213
908,2017-05-24 15:20:39,2017-05-24 15:20:39,47.409291,8.546942,47.423743,8.555213
230,2017-05-24 15:20:43,2017-05-24 15:20:44,47.409291,8.546942,47.423743,8.555213
1024,2017-05-24 15:20:46,2017-05-24 15:20:56,47.409291,8.546942,47.423743,8.555213
706,2017-05-24 15:21:01,2017-05-24 15:21:01,47.409291,8.546942,47.423743,8.555213
638,2017-05-24 15:21:02,2017-05-24 15:21:03,47.409291,8.546942,47.423743,8.555213
1039,2017-05-24 15:21:03,2017-05-24 15:21:04,47.409291,8.546942,47.423743,8.555213
952,2017-05-24 15:21:10,2017-05-24 15:21:12,47.409291,8.546942,47.423743,8.555213
591,2017-05-24 15:21:13,2017-05-24 15:21:13,47.409291,8.546942,47.423743,8.555213
254,2017-05-24 15:21:25,2017-05-24 15:21:26,47.409291,8.546942,47.423743,8.555213
626,2017-05-24 15:21:31,2017-05-24 15:21:32,47.409291,8.546942,47.423743,8.555213
1000,2017-05-24 15:21:36,2017-05-24 15:21:38,47.409291,8.546942,47.423743,8.555213
